consumer_id,observation_start,observation_end,primary_platform,region,device_type,source_count,ecommerce_events,marketing_events,search_platform_events,social_events,session_count,active_days,total_interactions,searches,unique_search_terms,product_views,product_clicks,add_to_cart,wishlist_adds,purchases,total_spend,average_order_value,product_diversity,category_diversity,recency_days,repeat_purchase_rate,engagement_events,content_views,content_likes,content_saves,content_shares,ad_impressions,ad_clicks,ad_ctr,email_opens,email_clicks,campaign_engagements,campaign_conversions,campaign_conversion_rate,search_frequency_per_day,engagement_frequency_per_day,repeat_search_rate,commercial_intent_score,cross_category_interactions,social_engagements,text_topic_events,interest_term_count,visual_events,visual_object_detections,fitness_score,wellness_score,technology_score,fashion_score,travel_score,learning_score,entertainment_score,food_score,home_score,finance_score,dominant_behavioral_domain,identity_orientation_ground_truth,identity_strength_ground_truth,emerging_identity_ground_truth,identity_change_score_ground_truth,future_need_category_ground_truth,future_purchase_probability_ground_truth,future_purchase_30d_ground_truth,future_purchase_value_ground_truth
C08400,2026-05-01,2026-06-29,Search,Central,Mobile,3,383,134,347,142,62,18,1006,193,116,419,180,69,8,23,2893.66,125.81,13,5,0,0.927,283,198,51,23,10,190,11,0.0579,22,7,69,6,0.087,10.72,15.72,0.922,0.727,7,9,5,4,0,0,31.86,15.34,90.91,19.09,35.25,38.98,35.92,34.21,24.0,48.54,Technology,Technology-Oriented Adopter,79.7,Balanced Multi-Interest Consumer,29.3,Lifestyle & Personal Development,0.464,0,0.0
C08401,2026-05-01,2026-06-29,E-commerce,Central,Mobile,4,94,45,11,35,29,2,185,30,18,64,30,9,2,3,427.73,142.58,6,5,14,0.608,44,38,9,4,2,31,1,0.0323,3,1,11,1,0.0909,15.0,22.0,0.824,0.74,8,11,6,3,3,8,44.3,56.98,20.41,17.51,51.44,37.36,28.42,62.87,30.74,30.05,Food,Food & Wellness Explorer,73.9,Travel & Adventure Explorer,53.0,Travel & Experiences,0.3711,1,206.47
C08402,2026-05-01,2026-06-29,Social,West,Mobile,3,71,30,49,20,41,13,170,34,19,79,42,15,1,6,1224.1,204.02,8,3,6,0.836,48,32,8,4,3,31,2,0.0645,1,0,10,1,0.1,2.62,3.69,0.788,0.796,6,5,3,7,1,3,9.2,29.12,40.56,19.87,25.8,94.38,29.81,30.78,29.31,35.52,Learning,Learning-Oriented Explorer,77.2,Learning-Oriented Explorer,0.0,Learning & Education,0.4846,0,0.0
C08403,2026-05-01,2026-06-29,Social,Central,Mobile,3,17,8,13,6,12,2,44,8,5,29,14,4,0,1,237.58,237.58,8,6,5,0.0,10,6,0,0,1,36,2,0.0556,2,1,3,0,0.0,4.0,5.0,0.025,0.94,19,6,3,5,2,5,74.78,69.85,42.89,29.16,28.62,17.46,37.17,63.85,38.57,42.36,Fitness,Health-Conscious Lifestyle Adopter,76.8,Balanced Multi-Interest Consumer,38.6,Lifestyle & Personal Development,0.4609,1,375.2
C08404,2026-05-01,2026-06-29,Social,East,Desktop,2,21,12,0,8,14,13,41,7,4,18,8,3,0,1,250.25,250.25,8,4,0,0.0,14,15,5,1,1,16,1,0.0625,0,0,6,1,0.1667,0.54,1.08,0.0,0.697,11,2,1,7,1,3,14.4,15.88,60.96,16.22,20.04,31.56,11.57,10.26,18.49,99.02,Finance,Finance-Aware Planner,79.3,Finance-Aware Planner,2.5,Finance & Planning,0.3183,0,0.0
C08405,2026-05-01,2026-06-29,Search,West,Desktop,4,19,4,6,4,16,13,33,5,3,9,5,2,0,1,191.84,191.84,7,4,12,0.0,10,1,0,0,0,17,1,0.0588,1,0,1,0,0.0,0.38,0.77,0.0,0.558,12,2,1,5,0,0,10.67,30.77,51.79,15.9,16.28,41.94,24.89,7.87,33.35,96.05,Finance,Finance-Aware Planner,76.3,Finance-Aware Planner,0.0,Finance & Planning,0.4476,1,331.07
C08406,2026-05-01,2026-06-29,Email,South,Mobile,4,308,126,1,140,51,20,575,126,76,250,146,65,15,23,4358.24,189.49,13,5,14,0.924,172,116,32,16,7,68,4,0.0588,15,5,41,4,0.0976,6.3,8.6,0.953,0.85,7,6,4,7,0,0,20.14,27.63,97.76,39.85,28.84,56.11,24.49,9.96,35.54,49.28,Technology,Technology-Oriented Adopter,81.4,Technology-Oriented Adopter,1.8,Technology & Digital Tools,0.4299,0,0.0
C08407,2026-05-01,2026-06-29,Email,South,Desktop,4,25,12,25,9,18,5,71,16,9,34,18,6,2,2,307.22,153.61,11,4,2,0.572,18,20,5,2,1,27,1,0.037,1,0,6,1,0.1667,3.2,3.6,0.28,0.759,13,5,3,6,2,6,96.52,83.91,18.54,21.23,4.07,24.13,13.46,75.36,31.82,35.81,Fitness,Health-Conscious Lifestyle Adopter,81.4,Health-Conscious Lifestyle Adopter,0.0,Fitness & Wellness,0.6899,1,289.39
C08408,2026-05-01,2026-06-29,E-commerce,North,Desktop,4,4,1,0,1,3,18,6,4,2,8,4,1,0,0,0.0,0.0,7,4,6,0.0,6,6,0,0,0,8,0,0.0,1,0,0,0,0.0,0.22,0.33,0.0,0.637,14,1,1,5,0,0,51.12,74.92,21.58,19.71,24.24,21.34,25.41,85.78,30.38,20.85,Food,Food & Wellness Explorer,81.5,Food & Wellness Explorer,0.4,Food & Nutrition,0.4258,0,0.0
C08409,2026-05-01,2026-06-29,Search,West,Mobile,4,123,58,18,28,34,17,227,44,26,92,43,15,4,5,986.77,197.35,14,4,1,0.819,62,49,12,6,2,72,3,0.0417,5,2,17,1,0.0588,2.59,3.65,0.663,0.777,15,5,3,6,2,6,90.13,86.82,31.32,21.28,15.4,16.24,4.45,85.01,22.1,32.68,Fitness,Health-Conscious Lifestyle Adopter,77.0,Health-Conscious Lifestyle Adopter,1.5,Fitness & Wellness,0.7051,1,390.91
C08410,2026-05-01,2026-06-29,Social,West,Desktop,3,188,65,4,78,25,8,335,72,42,142,78,30,6,12,1898.77,158.23,12,4,12,0.973,101,68,21,9,4,60,3,0.05,8,3,27,2,0.0741,9.0,12.62,0.813,0.824,14,0,0,6,0,0,30.51,8.78,17.88,40.51,55.03,23.22,95.93,27.77,26.7,26.67,Entertainment,Entertainment & Social Experience Seeker,85.1,Entertainment & Social Experience Seeker,0.0,Entertainment & Experiences,0.4359,1,230.65
C08411,2026-05-01,2026-06-29,Search,West,Mobile,3,66,46,22,33,13,2,167,30,17,64,31,9,2,2,182.14,91.07,6,4,3,0.539,34,39,7,3,1,68,2,0.0294,3,1,10,1,0.1,15.0,17.0,0.847,0.702,11,13,6,4,5,11,31.04,44.47,41.66,31.29,45.13,53.75,31.94,37.47,45.64,46.08,Learning,Balanced Multi-Interest Consumer,79.3,Balanced Multi-Interest Consumer,0.0,Lifestyle & Personal Development,0.4482,1,133.07
C08412,2026-05-01,2026-06-29,Social,North,Mobile,3,33,15,3,16,9,2,67,15,8,32,21,8,1,3,648.3,216.1,9,2,33,0.66,28,15,3,4,0,43,2,0.0465,2,1,6,1,0.1667,7.5,14.0,0.437,0.84,1,1,1,6,2,6,16.54,16.44,33.13,31.37,40.48,23.24,100.0,24.39,14.84,15.15,Entertainment,Entertainment & Social Experience Seeker,75.1,Entertainment & Social Experience Seeker,0.0,Entertainment & Experiences,0.3466,0,0.0
C08413,2026-05-01,2026-06-29,E-commerce,West,Mobile,4,34,14,0,6,10,2,54,10,6,28,15,5,0,2,229.72,114.86,11,5,9,0.488,11,7,2,2,0,34,2,0.0588,3,1,5,0,0.0,5.0,5.5,0.0,0.938,15,10,6,6,1,3,10.5,24.42,38.47,15.29,8.83,90.41,31.11,24.94,30.72,35.94,Learning,Learning-Oriented Explorer,73.5,Learning-Oriented Explorer,1.6,Learning & Education,0.4207,0,0.0
C08414,2026-05-01,2026-06-29,Social,West,Desktop,4,55,16,17,20,16,2,108,20,12,41,22,9,1,3,621.59,207.2,13,4,13,0.717,32,11,3,3,0,53,3,0.0566,2,1,7,1,0.1429,10.0,16.0,0.369,0.685,9,4,2,5,1,3,24.35,22.02,96.12,27.3,14.16,50.95,36.37,20.03,18.7,33.88,Technology,Technology-Oriented Adopter,85.0,Technology-Oriented Adopter,0.0,Technology & Digital Tools,0.3303,0,0.0
C08415,2026-05-01,2026-06-29,E-commerce,Central,Mobile,4,94,26,31,59,33,19,210,37,21,80,46,19,3,7,1379.59,197.08,11,4,3,0.892,65,45,13,7,2,21,1,0.0476,1,0,14,1,0.0714,1.95,3.42,0.727,0.899,11,4,2,7,1,3,45.09,90.62,43.73,26.99,22.92,24.13,22.85,93.68,38.33,22.9,Food,Food & Wellness Explorer,80.3,Food & Wellness Explorer,0.3,Food & Nutrition,0.3915,0,0.0
C08416,2026-05-01,2026-06-29,Email,South,Mobile,4,24,11,16,10,20,15,61,13,8,30,15,5,0,2,574.23,287.12,9,4,6,0.551,17,13,2,1,0,34,2,0.0588,2,1,5,0,0.0,0.87,1.13,0.273,0.786,7,4,2,7,1,3,81.32,91.63,14.42,35.88,7.2,18.09,18.55,70.4,34.66,30.58,Wellness,Health-Conscious Lifestyle Adopter,74.0,Health-Conscious Lifestyle Adopter,0.0,Fitness & Wellness,0.6613,1,376.06
C08417,2026-05-01,2026-06-29,Social,South,Mobile,3,12,4,5,4,10,8,25,6,4,11,6,2,1,1,162.53,162.53,8,5,1,0.0,8,6,0,0,0,7,0,0.0,1,0,0,0,0.0,0.75,1.0,0.0,0.73,12,3,2,6,0,0,23.3,32.0,28.17,53.54,19.41,18.55,19.58,48.75,93.25,30.45,Home,Home & Lifestyle Optimizer,73.7,Home & Lifestyle Optimizer,2.6,Home & Lifestyle,0.4313,1,250.98
C08418,2026-05-01,2026-06-29,E-commerce,Central,Desktop,3,15,4,11,8,12,2,38,10,6,22,10,3,0,1,176.57,176.57,10,4,18,0.0,10,10,3,0,0,44,2,0.0455,3,1,6,0,0.0,5.0,5.0,0.056,0.749,6,2,1,6,2,6,20.34,24.58,38.36,77.55,27.73,19.99,27.13,41.02,49.18,15.72,Fashion,Fashion & Lifestyle Explorer,76.3,Home & Lifestyle Optimizer,36.4,Home & Lifestyle,0.3172,0,0.0
C08419,2026-05-01,2026-06-29,Social,North,Mobile,3,22,8,16,15,10,5,61,14,8,23,12,4,1,1,132.63,132.63,8,3,4,0.0,10,15,4,3,1,25,1,0.04,4,1,6,1,0.1667,2.8,2.0,0.344,0.701,3,5,3,6,0,0,16.86,22.62,19.86,37.24,52.09,15.8,100.0,32.67,24.85,20.29,Entertainment,Entertainment & Social Experience Seeker,77.6,Entertainment & Social Experience Seeker,5.2,Entertainment & Experiences,0.4452,0,0.0
C08420,2026-05-01,2026-06-29,Search,West,Desktop,2,5,1,3,2,5,3,11,1,1,1,1,0,0,0,0.0,0.0,9,3,3,0.0,0,4,2,1,1,5,0,0.0,1,0,2,0,0.0,0.33,0.0,0.0,0.482,6,2,1,5,1,3,19.4,42.91,43.32,18.87,27.53,97.63,22.79,36.76,32.28,26.22,Learning,Learning-Oriented Explorer,84.6,Learning-Oriented Explorer,1.5,Learning & Education,0.4459,0,0.0
C08421,2026-05-01,2026-06-29,E-commerce,East,Desktop,4,19,7,1,9,14,5,36,7,4,11,6,2,1,1,160.43,160.43,7,4,10,0.0,10,7,0,1,0,26,1,0.0385,1,0,1,0,0.0,1.4,2.0,0.0,0.684,14,2,1,6,0,0,23.0,26.88,29.62,42.52,36.53,25.65,100.0,33.02,25.64,14.69,Entertainment,Entertainment & Social Experience Seeker,76.1,Entertainment & Social Experience Seeker,1.0,Entertainment & Experiences,0.3422,0,0.0
C08422,2026-05-01,2026-06-29,E-commerce,South,Mobile,4,20,6,14,6,12,2,46,7,4,16,9,4,0,1,92.74,92.74,7,3,6,0.0,12,15,4,1,0,7,0,0.0,1,0,4,0,0.0,3.5,6.0,0.0,0.763,10,3,2,5,1,3,49.28,69.38,35.94,24.72,20.64,15.53,23.84,96.17,38.07,28.57,Food,Food & Wellness Explorer,87.1,Food & Wellness Explorer,0.0,Food & Nutrition,0.3967,1,273.2
C08423,2026-05-01,2026-06-29,Email,West,Mobile,3,164,40,42,85,42,8,331,58,34,125,68,19,2,6,759.42,126.57,10,4,22,0.93,81,59,13,5,2,75,4,0.0533,6,2,19,1,0.0526,7.25,10.12,0.836,0.826,6,4,2,4,0,0,14.92,39.9,51.32,25.87,30.44,76.95,34.42,26.86,26.32,43.48,Learning,Learning-Oriented Explorer,77.4,Technology-Oriented Adopter,29.6,Technology & Digital Tools,0.4182,1,227.75
C08424,2026-05-01,2026-06-29,Social,South,Desktop,4,21,12,10,6,14,5,49,12,7,11,6,2,0,1,185.88,185.88,12,4,8,0.0,16,11,3,4,1,26,1,0.0385,2,1,5,0,0.0,2.4,3.2,0.0,0.546,10,2,1,5,1,3,32.18,33.71,26.53,20.94,95.22,36.07,29.87,22.52,16.19,9.49,Travel,Travel & Adventure Explorer,74.6,Travel & Adventure Explorer,6.3,Travel & Experiences,0.2943,0,0.0
C08425,2026-05-01,2026-06-29,Search,Central,Desktop,3,33,14,13,14,15,7,74,21,12,39,20,8,1,3,403.55,134.52,6,4,2,0.69,24,16,3,3,1,37,2,0.0541,3,1,6,0,0.0,3.0,3.43,0.629,0.698,9,3,2,5,3,9,76.03,84.27,43.52,28.55,23.78,18.26,16.46,83.68,26.98,18.71,Wellness,Health-Conscious Lifestyle Adopter,81.0,Food & Wellness Explorer,21.7,Food & Nutrition,0.2965,0,0.0
C08426,2026-05-01,2026-06-29,E-commerce,Central,Mobile,4,55,41,31,17,25,5,144,26,15,63,29,10,3,4,544.71,136.18,11,3,43,0.729,34,26,6,4,1,15,1,0.0667,1,0,7,1,0.1429,5.2,6.8,0.578,0.806,7,4,2,6,0,0,18.17,28.61,33.05,91.14,24.74,25.36,39.84,19.88,36.05,24.38,Fashion,Fashion & Lifestyle Explorer,69.8,Fashion & Lifestyle Explorer,2.8,Fashion & Lifestyle,0.3045,0,0.0
C08427,2026-05-01,2026-06-29,Social,West,Mobile,3,51,23,30,16,16,2,120,29,16,48,25,8,2,3,339.69,113.23,9,3,3,0.678,37,19,6,5,0,26,2,0.0769,3,1,9,1,0.1111,14.5,18.5,0.739,0.665,9,9,5,4,3,9,25.27,29.25,45.11,15.01,6.46,89.8,27.54,24.63,25.65,29.61,Learning,Learning-Oriented Explorer,72.0,Learning-Oriented Explorer,0.0,Learning & Education,0.425,0,0.0
C08428,2026-05-01,2026-06-29,E-commerce,North,Mobile,2,38,8,10,16,18,2,72,10,6,42,23,9,3,3,908.68,302.89,9,3,5,0.718,21,9,4,1,0,30,2,0.0667,2,1,7,1,0.1429,5.0,10.5,0.096,1.0,4,5,3,5,2,6,19.04,32.25,91.56,16.89,14.66,60.57,29.46,8.75,20.6,44.19,Technology,Technology-Oriented Adopter,75.2,Technology-Oriented Adopter,0.8,Technology & Digital Tools,0.3989,0,0.0
C08429,2026-05-01,2026-06-29,E-commerce,Central,Mobile,3,13,7,13,4,16,18,37,8,5,22,11,3,1,1,148.91,148.91,8,4,2,0.0,6,0,0,0,0,49,2,0.0408,4,1,3,0,0.0,0.44,0.33,0.0,0.863,14,4,2,3,0,0,44.48,44.04,30.43,34.41,35.28,20.59,31.33,66.78,73.04,38.08,Home,Home & Lifestyle Optimizer,73.0,Food & Wellness Explorer,46.1,Food & Nutrition,0.413,0,0.0
C08430,2026-05-01,2026-06-29,E-commerce,South,Mobile,4,680,186,55,294,67,32,1215,228,128,477,238,77,12,25,3999.49,159.98,16,3,12,0.932,320,241,60,25,13,179,9,0.0503,5,2,71,5,0.0704,7.12,10.0,1.0,0.839,7,19,10,5,5,14,21.96,37.12,47.43,27.75,24.76,26.73,23.16,45.48,73.86,59.98,Home,Home & Lifestyle Optimizer,71.8,Finance-Aware Planner,49.2,Finance & Planning,0.6718,1,223.03
C08431,2026-05-01,2026-06-29,Social,East,Mobile,3,40,13,13,15,17,9,81,19,11,34,17,6,1,2,280.68,140.34,5,5,3,0.546,21,17,6,3,0,42,2,0.0476,1,0,8,1,0.125,2.11,2.33,0.759,0.649,9,4,2,6,1,3,80.04,87.45,39.73,23.06,22.35,29.53,9.32,58.42,26.11,52.5,Wellness,Health-Conscious Lifestyle Adopter,75.5,Finance-Aware Planner,56.4,Finance & Planning,0.3978,0,0.0
C08432,2026-05-01,2026-06-29,Social,West,Mobile,4,87,32,10,46,24,15,175,37,21,63,35,14,2,6,939.46,156.58,10,3,16,0.77,54,33,6,6,2,77,4,0.0519,2,1,11,1,0.0909,2.47,3.6,0.748,0.743,8,2,1,7,0,0,21.07,20.14,100.0,33.0,12.26,68.71,22.24,11.22,12.45,46.19,Technology,Technology-Oriented Adopter,88.0,Technology-Oriented Adopter,0.8,Technology & Digital Tools,0.3705,1,222.11
C08433,2026-05-01,2026-06-29,Search,East,Desktop,3,37,18,20,15,15,16,90,17,10,32,16,6,2,2,434.44,217.22,8,4,6,0.517,19,13,0,3,0,24,1,0.0417,1,0,1,0,0.0,1.06,1.19,0.502,0.753,13,4,2,6,1,3,71.92,70.16,37.04,16.6,24.74,20.93,24.97,68.65,20.59,38.88,Fitness,Health-Conscious Lifestyle Adopter,76.7,Finance-Aware Planner,60.2,Finance & Planning,0.3194,1,248.3
C08434,2026-05-01,2026-06-29,Search,South,Desktop,2,10,2,3,3,3,2,18,4,2,12,6,2,0,1,149.2,149.2,8,4,2,0.0,13,2,2,0,0,64,3,0.0469,4,1,6,0,0.0,2.0,6.5,0.0,0.844,4,5,3,4,0,0,64.02,94.04,28.19,34.74,16.33,23.97,16.06,83.4,41.6,19.46,Wellness,Food & Wellness Explorer,75.3,Health-Conscious Lifestyle Adopter,25.5,Fitness & Wellness,0.4928,0,0.0
C08435,2026-05-01,2026-06-29,E-commerce,South,Desktop,3,95,44,11,41,37,19,191,43,25,84,45,16,5,6,1501.97,250.33,10,4,4,0.815,55,34,6,6,2,106,6,0.0566,3,1,13,1,0.0769,2.26,2.89,0.829,0.764,4,6,3,6,2,6,38.51,20.49,24.99,16.5,95.92,26.79,37.05,30.29,26.3,29.13,Travel,Travel & Adventure Explorer,79.5,Travel & Adventure Explorer,0.0,Travel & Experiences,0.3188,0,0.0
C08436,2026-05-01,2026-06-29,Social,East,Desktop,3,53,15,13,21,22,11,102,21,12,40,18,6,1,2,284.55,142.28,9,4,1,0.468,29,22,7,2,1,31,2,0.0645,5,2,11,1,0.0909,1.91,2.64,0.567,0.617,12,8,5,6,0,0,85.29,73.62,26.49,21.35,25.9,27.14,26.24,75.78,28.13,23.21,Fitness,Health-Conscious Lifestyle Adopter,81.6,Health-Conscious Lifestyle Adopter,0.0,Fitness & Wellness,0.6367,0,0.0
C08437,2026-05-01,2026-06-29,Social,West,Mobile,4,55,16,61,17,22,7,149,25,15,62,32,11,3,3,553.52,184.51,10,5,2,0.718,30,19,7,3,0,22,1,0.0455,2,1,9,1,0.1111,3.57,4.29,0.615,0.804,15,6,3,5,0,0,22.17,37.1,77.1,25.45,34.74,46.99,32.9,13.02,30.85,54.03,Technology,Technology-Oriented Adopter,73.3,Balanced Multi-Interest Consumer,31.4,Lifestyle & Personal Development,0.5272,1,311.34
C08438,2026-05-01,2026-06-29,Social,West,Mobile,3,39,10,0,18,14,9,67,11,6,21,8,2,0,0,0.0,0.0,4,3,2,0.0,17,15,6,2,1,9,0,0.0,2,1,7,0,0.0,1.22,1.89,0.682,0.522,6,2,1,5,2,5,39.95,49.74,31.9,41.99,25.4,27.08,38.51,44.91,52.51,36.53,Home,Balanced Multi-Interest Consumer,69.2,Home & Lifestyle Optimizer,29.1,Home & Lifestyle,0.3193,0,0.0
C08439,2026-05-01,2026-06-29,Social,North,Mobile,3,110,58,46,38,47,16,252,50,29,108,56,20,4,8,886.56,110.82,11,4,14,0.872,75,48,13,6,3,41,2,0.0488,5,2,17,2,0.1176,3.12,4.69,0.73,0.762,6,8,5,6,1,3,9.61,23.86,56.68,21.84,10.74,96.79,21.28,32.82,32.4,30.76,Learning,Learning-Oriented Explorer,77.4,Learning-Oriented Explorer,0.0,Learning & Education,0.5272,1,233.89
C08440,2026-05-01,2026-06-29,E-commerce,West,Mobile,4,27,14,1,15,19,10,57,16,9,26,13,5,1,1,196.33,196.33,12,4,3,0.0,20,7,0,0,0,13,1,0.0769,1,0,1,0,0.0,1.6,2.0,0.165,0.705,12,3,2,4,0,0,74.48,72.66,24.39,28.18,32.34,26.3,27.27,88.59,29.18,23.64,Food,Food & Wellness Explorer,69.8,Health-Conscious Lifestyle Adopter,18.6,Fitness & Wellness,0.6226,1,396.96
C08441,2026-05-01,2026-06-29,Social,South,Mobile,3,150,57,126,79,47,19,412,79,43,167,75,27,5,10,1637.99,163.8,15,2,15,0.862,113,74,15,8,4,27,2,0.0741,3,1,18,1,0.0556,4.16,5.95,0.845,0.705,1,11,6,6,1,3,23.19,18.53,35.33,84.94,25.52,18.35,47.87,23.36,34.22,28.63,Fashion,Fashion & Lifestyle Explorer,71.2,Entertainment & Social Experience Seeker,33.5,Entertainment & Experiences,0.4006,0,0.0
C08442,2026-05-01,2026-06-29,Search,Central,Mobile,2,148,43,124,72,31,5,387,81,49,166,84,28,6,10,1761.79,176.18,11,5,15,0.832,113,79,21,9,4,79,4,0.0506,14,5,30,3,0.1,16.2,22.6,0.816,0.767,5,11,6,4,5,15,32.47,29.21,86.29,17.06,22.3,53.74,32.36,19.98,29.91,40.91,Technology,Technology-Oriented Adopter,82.8,Technology-Oriented Adopter,2.9,Technology & Digital Tools,0.3974,0,0.0
C08443,2026-05-01,2026-06-29,Social,North,Desktop,4,1662,454,799,748,126,54,3663,751,436,1554,897,297,69,108,19391.6,179.55,22,4,3,0.938,1065,717,193,89,41,87,4,0.046,9,3,200,17,0.085,13.91,19.72,0.978,0.832,7,32,19,6,4,12,34.67,29.82,38.97,18.59,98.32,39.41,50.78,28.64,18.03,28.66,Travel,Travel & Adventure Explorer,75.4,Travel & Adventure Explorer,0.8,Travel & Experiences,0.3104,0,0.0
C08444,2026-05-01,2026-06-29,E-commerce,West,Mobile,3,332,121,0,97,57,23,511,101,61,212,106,39,8,12,2489.92,207.49,11,5,10,0.882,135,106,27,11,5,78,5,0.0641,4,1,33,3,0.0909,4.39,5.87,0.815,0.804,9,8,4,5,1,3,86.13,86.99,24.98,21.95,28.24,29.43,26.5,70.52,19.75,28.83,Wellness,Health-Conscious Lifestyle Adopter,79.6,Health-Conscious Lifestyle Adopter,0.0,Fitness & Wellness,0.6166,1,256.99
C08445,2026-05-01,2026-06-29,Search,South,Desktop,3,10,4,0,3,9,2,17,5,3,8,4,1,0,0,0.0,0.0,6,3,6,0.0,10,0,0,1,0,29,1,0.0345,1,0,1,0,0.0,2.5,5.0,0.0,0.652,7,2,1,6,1,3,25.77,5.86,21.2,38.7,35.26,21.15,89.35,29.2,13.91,6.95,Entertainment,Entertainment & Social Experience Seeker,70.1,Entertainment & Social Experience Seeker,0.0,Entertainment & Experiences,0.348,1,156.52
C08446,2026-05-01,2026-06-29,E-commerce,South,Mobile,3,288,96,270,78,54,21,732,133,77,288,138,42,9,13,2449.49,188.42,13,4,4,0.899,181,143,36,16,7,247,13,0.0526,10,3,52,4,0.0769,6.33,8.62,0.849,0.723,10,8,4,5,2,5,26.91,31.79,31.93,31.56,79.33,38.32,35.3,40.66,29.51,23.32,Travel,Travel & Adventure Explorer,72.3,Home & Lifestyle Optimizer,50.0,Home & Lifestyle,0.4669,1,340.02
C08447,2026-05-01,2026-06-29,Email,West,Desktop,4,168,56,47,65,53,25,336,70,41,140,81,28,3,10,2180.41,218.04,12,4,3,0.87,95,59,16,7,3,29,2,0.069,4,1,19,2,0.1053,2.8,3.8,0.808,0.815,8,2,1,5,0,0,21.68,20.07,28.22,88.71,25.67,18.63,40.93,12.56,48.15,12.54,Fashion,Fashion & Lifestyle Explorer,86.1,Fashion & Lifestyle Explorer,0.7,Fashion & Lifestyle,0.4134,0,0.0
C08448,2026-05-01,2026-06-29,Search,West,Mobile,2,76,19,0,37,19,6,129,30,16,55,30,12,3,4,1313.12,328.28,9,2,8,0.693,33,28,10,3,1,44,2,0.0455,2,1,13,1,0.0769,5.0,5.5,0.729,0.75,4,8,5,5,1,3,21.54,17.75,93.2,11.6,14.57,50.63,22.8,22.46,29.34,56.46,Technology,Technology-Oriented Adopter,74.7,Technology-Oriented Adopter,0.0,Technology & Digital Tools,0.3513,0,0.0
C08449,2026-05-01,2026-06-29,E-commerce,East,Desktop,4,15,8,7,4,7,5,34,13,8,20,10,4,0,1,193.77,193.77,9,4,8,0.0,16,6,2,0,0,32,2,0.0625,3,1,5,0,0.0,2.6,3.2,0.366,0.667,7,2,1,5,0,0,11.99,20.1,60.54,21.19,17.84,35.62,15.03,28.49,31.3,100.0,Finance,Finance-Aware Planner,79.6,Finance-Aware Planner,1.4,Finance & Planning,0.3969,0,0.0
C08450,2026-05-01,2026-06-29,Email,North,Mobile,4,234,175,105,114,44,14,628,120,67,245,123,41,8,15,2704.5,180.3,11,3,13,0.953,178,114,27,13,6,64,3,0.0469,11,4,34,3,0.0882,8.57,12.71,0.923,0.808,4,0,0,5,2,6,17.74,18.4,44.54,19.54,21.4,88.43,24.72,27.76,17.99,23.04,Learning,Learning-Oriented Explorer,74.2,Learning-Oriented Explorer,1.9,Learning & Education,0.5087,1,327.51
C08451,2026-05-01,2026-06-29,Social,West,Mobile,4,29,10,2,8,13,6,49,16,9,23,11,3,0,1,211.54,211.54,8,4,1,0.0,16,5,2,1,0,19,1,0.0526,3,1,4,0,0.0,2.67,2.67,0.515,0.588,5,7,4,5,0,0,25.08,48.7,37.65,38.53,24.54,17.43,20.96,48.51,90.63,42.79,Home,Home & Lifestyle Optimizer,67.8,Home & Lifestyle Optimizer,0.0,Home & Lifestyle,0.3434,1,270.84
C08452,2026-05-01,2026-06-29,Search,West,Mobile,3,37,12,1,9,11,11,59,11,6,18,11,4,1,1,193.54,193.54,8,3,15,0.0,20,8,2,2,1,29,1,0.0345,4,1,4,0,0.0,1.0,1.82,0.25,0.629,3,4,2,6,0,0,17.09,27.7,57.66,14.69,14.22,51.23,20.61,26.21,12.0,100.0,Finance,Finance-Aware Planner,71.8,Finance-Aware Planner,0.0,Finance & Planning,0.2752,0,0.0
C08453,2026-05-01,2026-06-29,E-commerce,Central,Tablet,4,51,13,8,14,23,5,86,16,9,39,21,8,2,3,698.03,232.68,14,4,5,0.704,23,15,4,3,1,15,1,0.0667,0,0,5,0,0.0,3.2,4.6,0.068,0.86,14,2,1,6,0,0,10.59,21.99,29.37,27.78,48.87,17.79,100.0,28.96,21.27,17.16,Entertainment,Entertainment & Social Experience Seeker,85.8,Entertainment & Social Experience Seeker,0.0,Entertainment & Experiences,0.4518,1,485.5
C08454,2026-05-01,2026-06-29,Search,East,Mobile,4,32,8,0,15,13,10,54,14,8,22,12,5,1,2,327.01,163.5,10,4,17,0.399,17,11,1,2,0,65,3,0.0462,1,0,4,0,0.0,1.4,1.7,0.293,0.67,7,4,2,6,2,6,57.52,90.26,30.91,24.89,30.27,23.11,23.61,98.79,39.56,19.82,Food,Food & Wellness Explorer,78.8,Food & Wellness Explorer,0.0,Food & Nutrition,0.3933,0,0.0
C08455,2026-05-01,2026-06-29,Social,South,Desktop,4,76,33,53,42,27,10,204,44,26,86,51,18,3,6,1176.02,196.0,11,4,7,0.931,65,38,10,6,3,18,1,0.0556,5,2,13,1,0.0769,4.4,6.5,0.727,0.827,14,6,4,6,0,0,10.81,26.89,74.58,17.48,10.04,46.91,28.33,23.24,28.15,100.0,Finance,Finance-Aware Planner,85.0,Finance-Aware Planner,0.0,Finance & Planning,0.4273,0,0.0
